Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureAttributesUsed,measureNumIterations
R_data_frame,9,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.005388615028690122,0.02467066232481643,1.4497086995145638,5.72281815635934,39.62104497598179,0.3305747884261486,39.29047018755564,1.9810522487990894,0.01652873942130743,1.964523509377782,39.29047018755567,1.9645235093777835,99.16565858213355,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,26.25,?,66.66666666666666,19.0
R_data_frame,9,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0023701339016374014,0.009113386975805295,0.6376413453037801,2.1140193061863957,39.62104497598179,0.13957609908093124,39.481468876900855,1.9810522487990894,0.006978804954046562,1.9740734438450427,39.48146887690087,1.9740734438450436,99.64772231735553,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,26.25,?,59.25925925925925,19.0
R_data_frame,9,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9322033898305084,0.04350877324852772,0.15830224482623043,11.74430364290997,36.858969353141376,39.253301582280464,5.69251034473844,33.56079123754203,1.9626650791140232,0.284625517236922,1.6780395618771013,35.84658622471777,1.7923293112358885,91.32120045896843,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,0.993095238095238,0.9845238095238095,0.9545454545454546,0.95,0.022,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,95.0,30.0,?,51.85185185185185,10.0
R_data_frame,9,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.011154950182068144,0.026186621971197404,3.0089807434484834,6.092377648048605,37.36468382152099,0.6334359350369164,36.73124788648408,1.9665623063958417,0.0333387334229956,1.9332235729728462,36.73124788648408,1.9332235729728462,98.30472020568236,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,28.94736842105263,?,55.55555555555556,13.0
R_data_frame,9,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,17.0,2.0,0.0,89.47368421052632,10.526315789473685,0.0,0.855513307984791,0.04382741340397997,0.15874683939434311,11.822181257225633,36.93281619478139,37.36468382152099,3.9299813567038577,33.434702464817136,1.9665623063958417,0.20684112403704513,1.7597211823587966,33.72981779477174,1.775253568145881,90.27192082204728,0.8,4.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.2,1.0,0.8,0.8,0.8000000000000002,0.7285714285714285,0.9857142857142858,0.9666666666666667,0.8947368421052632,0.04308849045691151,0.9569115095430883,0.10526315789473684,0.9022556390977443,0.8947368421052632,0.8914979757085021,0.8608529645242678,0.9962406015037595,0.9912280701754386,0.8807692307692309,0.8947368421052632,0.023,0.0,0.03125,0.0,31.25,0.0,11244.0,47899.0,7419.0,100.0,28.94736842105263,?,59.25925925925925,13.0
R_data_frame,10,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007719500617339087,0.022696927743068775,2.0699066112054716,5.2454328940708805,39.913825713471546,0.46260021884641644,39.45122549462513,1.9956912856735773,0.02313001094232082,1.9725612747312564,39.45122549462512,1.972561274731256,98.84100255844356,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,28.75,?,66.66666666666666,15.0
R_data_frame,10,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,17.0,3.0,0.0,85.0,15.0,0.0,0.7972972972972973,0.06661532451578236,0.21537069750824644,17.981444659803323,50.14674269297391,39.25330158228047,7.664920559968687,31.588381022311786,1.9626650791140237,0.3832460279984343,1.5794190511155892,33.09540305292779,1.6547701526463896,84.31240613876808,0.6666666666666666,4.0,0.0,0.0,1.0,14.0,0.3333333333333333,2.0,1.0,0.6666666666666666,0.8,0.7637626158259734,1.0,1.0,0.85,0.05168067226890756,0.9483193277310924,0.15,0.8875,0.85,0.847936507936508,0.8121954609776045,1.0,1.0,0.8507936507936508,0.85,0.021,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,31.25,?,55.55555555555556,9.0
R_data_frame,10,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,17.0,3.0,0.0,85.0,15.0,0.0,0.7993311036789296,0.0781281578901761,0.25621725174897464,21.089098607359364,59.65742204305573,39.25330158228047,16.68325677739626,22.570044804884212,1.9626650791140237,0.834162838869813,1.1285022402442106,32.30123363369687,1.6150616816848433,82.28921474538622,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.042156862745098035,0.9578431372549019,0.15,0.8910714285714285,0.85,0.8369047619047618,0.8152308400558059,0.959593837535014,0.8756060606060607,0.8392857142857142,0.85,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,90.0,30.0,?,59.25925925925925,12.0
R_data_frame,10,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9312714776632302,0.0374843524588508,0.14518490061444544,10.11813444198865,33.804737312227985,39.25330158228047,4.020020510248347,35.23328107203213,1.9626650791140237,0.20100102551241736,1.7616640536016064,35.79314886755249,1.7896574433776244,91.18506577726967,1.0,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8921425711997711,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.946923076923077,0.9366665785023122,1.0,1.0,0.9307692307692308,0.95,0.022,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,30.0,?,51.85185185185185,9.0
R_data_frame,10,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.04193223955935622,0.10734995800322186,11.264454021849199,24.860052644160557,39.760277383931644,3.0461244707856663,36.71415291314598,1.9880138691965823,0.1523062235392833,1.835707645657299,36.71415291314599,1.8357076456572994,92.3387745981453,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,1.0,1.0,0.9545454545454546,0.95,0.02,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,40.0,?,37.03703703703704,5.0
R_data_frame,10,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.11370011059274854,0.1647081089714607,30.54379354668669,38.14302619315189,39.760277383931644,7.881895863752393,31.87838152017925,1.9880138691965823,0.39409479318761964,1.5939190760089625,31.878381520179254,1.5939190760089628,80.17645654821888,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9491452991452991,0.9341491223060409,1.0,1.0,0.9529914529914529,0.95,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,61.25,?,25.925925925925924,3.0
R_data_frame,10,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03141384201620939,0.07593821824811636,8.43884759697433,17.585736766615856,39.760277383931644,2.0478310304071456,37.7124463535245,1.9880138691965823,0.10239155152035728,1.885622317676225,37.712446353524506,1.8856223176762252,94.84955547308448,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,38.75,?,40.74074074074074,6.0
R_data_frame,10,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010204299468888353,0.038718135562251656,2.7412287872142884,8.966327572596096,39.760277383931644,0.6409152254753466,39.1193621584563,1.9880138691965823,0.032045761273767334,1.9559681079228148,39.119362158456305,1.9559681079228153,98.38805142306589,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,59.25925925925925,14.0
R_data_frame,10,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,18.0,1.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.9288389513108612,0.025840712386260404,0.13312928444419656,6.946127326403357,30.852536767600913,37.7324272152223,2.7186696120238185,35.013757603198485,1.9859172218538053,0.1430878743170431,1.8428293475367623,35.055588096698266,1.8450309524578035,92.90573303632021,1.0,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.879664438186246,1.0,1.0,0.9473684210526315,0.018796992481203006,0.981203007518797,0.05263157894736842,0.9561403508771931,0.9473684210526315,0.9460013670539986,0.9343381135358376,1.0,1.0,0.9415584415584415,0.9473684210526315,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,27.63157894736842,?,70.37037037037037,19.0
R_data_frame,10,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008308595812679958,0.03858844544541596,2.2333968025271136,8.942821535319663,37.7324272152223,0.5046910273905224,37.22773618783178,1.9859172218538053,0.026562685652132757,1.9593545362016727,37.2277361878318,1.9593545362016738,98.66244748976315,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,26.31578947368421,?,66.66666666666666,26.0
